,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,ORPHA,DOID
10493,HP:0000716,Depression,C0011570,Depression,Depression,ORPHA:501,501,3534
10495,HP:0000738,Hallucinations,D006212,Hallucinations,Hallucinations,ORPHA:501,501,3534
10497,HP:0000738,Hallucinations,C0018524,Hallucination,Hallucinations,ORPHA:501,501,3534
10499,HP:0100543,Cognitive impairment,C0338656,Cognitive impairment,Cognitive impairment,ORPHA:501,501,3534
10501,HP:0001276,Hypertonia,C0026826,Hypertonia,Hypertonia,ORPHA:501,501,3534
10503,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,ORPHA:501,501,3534
10505,HP:0002090,Pneumonia,C0032285,Pneumonia,Pneumonia,ORPHA:501,501,3534
10507,HP:0002090,Pneumonia,DOID:552,pneumonia,Pneumonia,ORPHA:501,501,3534
10509,HP:0002315,Headache,C0018681,Headache,Headache,ORPHA:501,501,3534
10511,HP:0002315,Headache,D006261,Headache,Headache,ORPHA:501,501,3534
10513,HP:0000726,Dementia,C0497327,Dementia,Dementia,ORPHA:501,501,3534
10515,HP:0000726,Dementia,DOID:1307,dementia,Dementia,ORPHA:501,501,3534
10517,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,ORPHA:501,501,3534
10519,HP:0001399,Hepatic failure,C0085605,Hepatic failure,Hepatic failure,ORPHA:501,501,3534
10521,HP:0011951,Aspiration pneumonia,DOID:0050152,aspiration pneumonia,Aspiration pneumonia,ORPHA:501,501,3534
10523,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,ORPHA:501,501,3534
10525,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,ORPHA:501,501,3534
10527,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,ORPHA:501,501,3534
10529,HP:0001336,Myoclonus,C0027066,Myoclonus,Myoclonus,ORPHA:501,501,3534
10531,HP:0001336,Myoclonus,D009207,Myoclonus,Myoclonus,ORPHA:501,501,3534
10533,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,ORPHA:501,501,3534
10535,HP:0002133,Status epilepticus,C0038220,Status epilepticus,Status epilepticus,ORPHA:501,501,3534
10537,HP:0002133,Status epilepticus,DOID:1824,status epilepticus,Status epilepticus,ORPHA:501,501,3534
10539,HP:0002133,Status epilepticus,D013226,Status Epilepticus,Status epilepticus,ORPHA:501,501,3534
10541,HP:0001260,Dysarthria,C0013362,Dysarthria,Dysarthria,ORPHA:67047,67047,0110004
10543,HP:0001260,Dysarthria,D004401,Dysarthria,Dysarthria,ORPHA:67047,67047,0110004
10545,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,ORPHA:67047,67047,0110004
10547,HP:0001276,Hypertonia,C0026826,Hypertonia,Hypertonia,ORPHA:67047,67047,0110004
10549,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,ORPHA:67047,67047,0110004
10551,HP:0002072,Chorea,C0008489,Chorea,Chorea,ORPHA:67047,67047,0110004
10553,HP:0002072,Chorea,D002819,Chorea,Chorea,ORPHA:67047,67047,0110004
10555,HP:0003535,3-Methylglutaconic aciduria,DOID:0060336,3-methylglutaconic aciduria,3-Methylglutaconic aciduria,ORPHA:67047,67047,0110004
10557,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,ORPHA:67047,67047,0110004
10559,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,ORPHA:67047,67047,0110004
10561,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,ORPHA:67047,67047,0110004
10563,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:67047,67047,0110004
10565,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:67047,67047,0110004
10567,HP:0002313,Spastic paraparesis,C0037771,Spastic paraparesis,Spastic paraparesis,ORPHA:67047,67047,0110004
10569,HP:0001266,Choreoathetosis,C0085583,Choreoathetosis,Choreoathetosis,ORPHA:67047,67047,0110004
10571,HP:0002385,Paraparesis,C0221166,Paraparesis,Paraparesis,ORPHA:67047,67047,0110004
10573,HP:0002385,Paraparesis,D020335,Paraparesis,Paraparesis,ORPHA:67047,67047,0110004
10575,HP:0001260,Dysarthria,C0013362,Dysarthria,Dysarthria,ORPHA:211067,211067,0050993
10576,HP:0001260,Dysarthria,D004401,Dysarthria,Dysarthria,ORPHA:211067,211067,0050993
10577,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,ORPHA:211067,211067,0050993
10578,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,ORPHA:211067,211067,0050993
10579,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,ORPHA:211067,211067,0050993
10580,HP:0002321,Vertigo,C0042571,Vertigo,Vertigo,ORPHA:211067,211067,0050993
10581,HP:0002321,Vertigo,D014717,Vertigo,Vertigo,ORPHA:211067,211067,0050993
10582,HP:0001260,Dysarthria,C0013362,Dysarthria,Dysarthria,ORPHA:33364,33364,0111866
10589,HP:0001260,Dysarthria,D004401,Dysarthria,Dysarthria,ORPHA:33364,33364,0111866
10596,HP:0002059,Cerebral atrophy,C0235946,Cerebral atrophy,Cerebral atrophy,ORPHA:33364,33364,0111866
10603,HP:0000509,Conjunctivitis,C0009763,Conjunctivitis,Conjunctivitis,ORPHA:33364,33364,0111866
10610,HP:0000509,Conjunctivitis,DOID:6195,conjunctivitis,Conjunctivitis,ORPHA:33364,33364,0111866
10617,HP:0000938,Osteopenia,C0029453,Osteopenia,Osteopenia,ORPHA:33364,33364,0111866
10624,HP:0000483,Astigmatism,DOID:11782,astigmatism,Astigmatism,ORPHA:33364,33364,0111866
10631,HP:0001265,Hyporeflexia,C0151888,Hyporeflexia,Hyporeflexia,ORPHA:33364,33364,0111866
10638,HP:0002860,Squamous cell carcinoma,C0007137,Squamous cell carcinoma,Squamous cell carcinoma,ORPHA:33364,33364,0111866
10645,HP:0002860,Squamous cell carcinoma,DOID:1749,squamous cell carcinoma,Squamous cell carcinoma,ORPHA:33364,33364,0111866
10652,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,ORPHA:33364,33364,0111866
10659,HP:0001276,Hypertonia,C0026826,Hypertonia,Hypertonia,ORPHA:33364,33364,0111866
10666,HP:0025356,Psychomotor retardation,C0424230,Psychomotor retardation,Psychomotor retardation,ORPHA:33364,33364,0111866
10673,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,ORPHA:33364,33364,0111866
10680,HP:0000133,Gonadal dysgenesis,DOID:14447,gonadal dysgenesis,Gonadal dysgenesis,ORPHA:33364,33364,0111866
10687,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,ORPHA:33364,33364,0111866
10694,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,ORPHA:33364,33364,0111866
10701,HP:0001272,Cerebellar atrophy,C0740279,Cerebellar atrophy,Cerebellar atrophy,ORPHA:33364,33364,0111866
10708,HP:0000491,Keratitis,C0022568,Keratitis,Keratitis,ORPHA:33364,33364,0111866
10715,HP:0000491,Keratitis,DOID:4677,keratitis,Keratitis,ORPHA:33364,33364,0111866
10722,HP:0001363,Craniosynostosis,C0010278,Craniosynostosis,Craniosynostosis,ORPHA:33364,33364,0111866
10729,HP:0001363,Craniosynostosis,DOID:2340,craniosynostosis,Craniosynostosis,ORPHA:33364,33364,0111866
10736,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,ORPHA:33364,33364,0111866
10743,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,ORPHA:33364,33364,0111866
10750,HP:0000546,Retinal degeneration,C0035304,Retinal degeneration,Retinal degeneration,ORPHA:33364,33364,0111866
10757,HP:0000546,Retinal degeneration,DOID:8466,retinal degeneration,Retinal degeneration,ORPHA:33364,33364,0111866
10764,HP:0000518,Cataract,C0086543,Cataract,Cataract,ORPHA:33364,33364,0111866
10771,HP:0000518,Cataract,DOID:83,cataract,Cataract,ORPHA:33364,33364,0111866
10778,HP:0001217,Clubbing,C0149651,Clubbing,Clubbing,ORPHA:33364,33364,0111866
10785,HP:0001618,Dysphonia,C1527344,Dysphonia,Dysphonia,ORPHA:33364,33364,0111866
10792,HP:0001618,Dysphonia,D055154,Dysphonia,Dysphonia,ORPHA:33364,33364,0111866
10799,HP:0000613,Photophobia,C0085636,Photophobia,Photophobia,ORPHA:33364,33364,0111866
10806,HP:0000613,Photophobia,D020795,Photophobia,Photophobia,ORPHA:33364,33364,0111866
10813,HP:0100790,Hernia,C0019270,Hernia,Hernia,ORPHA:33364,33364,0111866
10820,HP:0008404,Nail dystrophy,C0221260,Nail dystrophy,Nail dystrophy,ORPHA:33364,33364,0111866
10827,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,ORPHA:33364,33364,0111866
10834,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,ORPHA:33364,33364,0111866
10841,HP:0000656,Ectropion,C0013592,Ectropion,Ectropion,ORPHA:33364,33364,0111866
10848,HP:0000656,Ectropion,DOID:1570,ectropion,Ectropion,ORPHA:33364,33364,0111866
10855,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:33364,33364,0111866
10862,HP:0000565,Esotropia,DOID:9840,esotropia,Esotropia,ORPHA:33364,33364,0111866
10869,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,ORPHA:33364,33364,0111866
10876,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,ORPHA:33364,33364,0111866
10883,HP:0001875,Neutropenia,C0027947,Neutropenia,Neutropenia,ORPHA:33364,33364,0111866
10890,HP:0001875,Neutropenia,DOID:1227,neutropenia,Neutropenia,ORPHA:33364,33364,0111866
10897,HP:0006970,Periventricular leukomalacia,C0023529,Periventricular leukomalacia,Periventricular leukomalacia,ORPHA:33364,33364,0111866
10904,HP:0006970,Periventricular leukomalacia,DOID:13088,periventricular leukomalacia,Periventricular leukomalacia,ORPHA:33364,33364,0111866
10911,HP:0001537,Umbilical hernia,C0019322,Umbilical hernia,Umbilical hernia,ORPHA:33364,33364,0111866
10918,HP:0001537,Umbilical hernia,DOID:0060321,umbilical hernia,Umbilical hernia,ORPHA:33364,33364,0111866
10925,HP:0002352,Leukoencephalopathy,C0270612,Leukoencephalopathy,Leukoencephalopathy,ORPHA:33364,33364,0111866
10932,HP:0001903,Anemia,DOID:2355,anemia,Anemia,ORPHA:33364,33364,0111866
10939,HP:0001096,Keratoconjunctivitis,C0022573,Keratoconjunctivitis,Keratoconjunctivitis,ORPHA:33364,33364,0111866
10946,HP:0001096,Keratoconjunctivitis,DOID:9368,keratoconjunctivitis,Keratoconjunctivitis,ORPHA:33364,33364,0111866
10953,HP:0000545,Myopia,C0027092,Myopia,Myopia,ORPHA:33364,33364,0111866
10960,HP:0000545,Myopia,DOID:11830,myopia,Myopia,ORPHA:33364,33364,0111866
10967,HP:0001097,Keratoconjunctivitis sicca,C0022575,Keratoconjunctivitis sicca,Keratoconjunctivitis sicca,ORPHA:33364,33364,0111866
10974,HP:0001097,Keratoconjunctivitis sicca,DOID:12895,keratoconjunctivitis sicca,Keratoconjunctivitis sicca,ORPHA:33364,33364,0111866
10981,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,ORPHA:33364,33364,0111866
10988,HP:0001638,Cardiomyopathy,C0878544,Cardiomyopathy,Cardiomyopathy,ORPHA:33364,33364,0111866
10995,HP:0001638,Cardiomyopathy,DOID:0050700,cardiomyopathy,Cardiomyopathy,ORPHA:33364,33364,0111866
11002,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,ORPHA:33364,33364,0111866
11009,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,ORPHA:33364,33364,0111866
11016,HP:0000964,Eczema,C0013595,Eczema,Eczema,ORPHA:33364,33364,0111866
11023,HP:0000568,Microphthalmia,DOID:10629,microphthalmia,Microphthalmia,ORPHA:33364,33364,0111866
11030,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,ORPHA:33364,33364,0111866
11037,HP:0001347,Hyperreflexia,C0151889,Hyperreflexia,Hyperreflexia,ORPHA:33364,33364,0111866
11044,HP:0000958,Dry skin,C0151908,Dry skin,Dry skin,ORPHA:33364,33364,0111866
11051,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,ORPHA:33364,33364,0111866
11058,HP:0002066,Gait ataxia,D020234,Gait Ataxia,Gait ataxia,ORPHA:33364,33364,0111866
11065,HP:0000608,Macular degeneration,C0024437,Macular degeneration,Macular degeneration,ORPHA:33364,33364,0111866
11072,HP:0000608,Macular degeneration,DOID:4448,macular degeneration,Macular degeneration,ORPHA:33364,33364,0111866
11079,HP:0008064,Ichthyosis,C0020757,Ichthyosis,Ichthyosis,ORPHA:33364,33364,0111866
11086,HP:0008064,Ichthyosis,DOID:1697,ichthyosis,Ichthyosis,ORPHA:33364,33364,0111866
11093,HP:0002345,Action tremor,C0234376,Action tremor,Action tremor,ORPHA:33364,33364,0111866
11100,HP:0001337,Tremor,C0040822,Tremor,Tremor,ORPHA:33364,33364,0111866
11107,HP:0001337,Tremor,D014202,Tremor,Tremor,ORPHA:33364,33364,0111866
11114,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,ORPHA:33364,33364,0111866
11121,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,ORPHA:33364,33364,0111866
11128,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,ORPHA:33364,33364,0111866
11135,HP:0001260,Dysarthria,C0013362,Dysarthria,Dysarthria,ORPHA:1340,1340,0060233
11139,HP:0001260,Dysarthria,D004401,Dysarthria,Dysarthria,ORPHA:1340,1340,0060233
11143,HP:0002059,Cerebral atrophy,C0235946,Cerebral atrophy,Cerebral atrophy,ORPHA:1340,1340,0060233
11147,HP:0000767,Pectus excavatum,C0016842,Pectus excavatum,Pectus excavatum,ORPHA:1340,1340,0060233
11151,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,ORPHA:1340,1340,0060233
11155,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,ORPHA:1340,1340,0060233
11159,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,ORPHA:1340,1340,0060233
11163,HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,Atrial septal defect,ORPHA:1340,1340,0060233
11167,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,ORPHA:1340,1340,0060233
11171,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,ORPHA:1340,1340,0060233
11175,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,ORPHA:1340,1340,0060233
11179,HP:0001028,Hemangioma,DOID:255,hemangioma,Hemangioma,ORPHA:1340,1340,0060233
11183,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,ORPHA:1340,1340,0060233
11187,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,ORPHA:1340,1340,0060233
11191,HP:0000238,Hydrocephalus,C0020255,Hydrocephalus,Hydrocephalus,ORPHA:1340,1340,0060233
11195,HP:0000238,Hydrocephalus,DOID:10908,hydrocephalus,Hydrocephalus,ORPHA:1340,1340,0060233
11199,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,ORPHA:1340,1340,0060233
11203,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,ORPHA:1340,1340,0060233
11207,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,ORPHA:1340,1340,0060233
11211,HP:0001048,Cavernous hemangioma,DOID:483,cavernous hemangioma,Cavernous hemangioma,ORPHA:1340,1340,0060233
11215,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,ORPHA:1340,1340,0060233
11219,HP:0008404,Nail dystrophy,C0221260,Nail dystrophy,Nail dystrophy,ORPHA:1340,1340,0060233
11223,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,ORPHA:1340,1340,0060233
11227,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:1340,1340,0060233
11231,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,ORPHA:1340,1340,0060233
11235,HP:0000648,Optic atrophy,C0029124,Optic atrophy,Optic atrophy,ORPHA:1340,1340,0060233
11239,HP:0000648,Optic atrophy,DOID:5723,optic atrophy,Optic atrophy,ORPHA:1340,1340,0060233
11243,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:1340,1340,0060233
11247,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:1340,1340,0060233
11251,HP:0012733,Macule,C0332573,Macule,Macule,ORPHA:1340,1340,0060233
11255,HP:0000545,Myopia,C0027092,Myopia,Myopia,ORPHA:1340,1340,0060233
11259,HP:0000545,Myopia,DOID:11830,myopia,Myopia,ORPHA:1340,1340,0060233
11263,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,ORPHA:1340,1340,0060233
11267,HP:0001639,Hypertrophic cardiomyopathy,C0007194,Hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11271,HP:0001639,Hypertrophic cardiomyopathy,DOID:11984,hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11275,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110307,hypertrophic cardiomyopathy 1,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11279,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110308,hypertrophic cardiomyopathy 2,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11283,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110310,hypertrophic cardiomyopathy 4,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11287,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110312,hypertrophic cardiomyopathy 6,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11291,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110313,hypertrophic cardiomyopathy 7,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11295,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110314,hypertrophic cardiomyopathy 8,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11299,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110315,hypertrophic cardiomyopathy 9,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11303,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110309,hypertrophic cardiomyopathy 3,Hypertrophic cardiomyopathy,ORPHA:1340,1340,0060233
11307,HP:0001638,Cardiomyopathy,C0878544,Cardiomyopathy,Cardiomyopathy,ORPHA:1340,1340,0060233
11311,HP:0001638,Cardiomyopathy,DOID:0050700,cardiomyopathy,Cardiomyopathy,ORPHA:1340,1340,0060233
11315,HP:0000126,Hydronephrosis,C0020295,Hydronephrosis,Hydronephrosis,ORPHA:1340,1340,0060233
11319,HP:0000126,Hydronephrosis,DOID:11111,hydronephrosis,Hydronephrosis,ORPHA:1340,1340,0060233
11323,HP:0002857,Genu valgum,C0576093,Genu valgum,Genu valgum,ORPHA:1340,1340,0060233
11327,HP:0000958,Dry skin,C0151908,Dry skin,Dry skin,ORPHA:1340,1340,0060233
11331,HP:0001004,Lymphedema,DOID:4977,lymphedema,Lymphedema,ORPHA:1340,1340,0060233
11335,HP:0000969,Edema,D004487,Edema,Edema,ORPHA:1340,1340,0060233
11339,HP:0008064,Ichthyosis,C0020757,Ichthyosis,Ichthyosis,ORPHA:1340,1340,0060233
11343,HP:0008064,Ichthyosis,DOID:1697,ichthyosis,Ichthyosis,ORPHA:1340,1340,0060233
11347,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,ORPHA:1340,1340,0060233
11351,HP:0000973,Cutis laxa,C0010495,Cutis laxa,Cutis laxa,ORPHA:1340,1340,0060233
11355,HP:0000973,Cutis laxa,DOID:3144,cutis laxa,Cutis laxa,ORPHA:1340,1340,0060233
11359,HP:0001260,Dysarthria,C0013362,Dysarthria,Dysarthria,ORPHA:2710,2710,0060291
11360,HP:0001260,Dysarthria,D004401,Dysarthria,Dysarthria,ORPHA:2710,2710,0060291
11361,HP:0000501,Glaucoma,C0017601,Glaucoma,Glaucoma,ORPHA:2710,2710,0060291
11362,HP:0000501,Glaucoma,DOID:1686,glaucoma,Glaucoma,ORPHA:2710,2710,0060291
11363,HP:0010442,Polydactyly,C0152427,Polydactyly,Polydactyly,ORPHA:2710,2710,0060291
11364,HP:0010442,Polydactyly,DOID:1148,polydactyly,Polydactyly,ORPHA:2710,2710,0060291
11365,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,ORPHA:2710,2710,0060291
11366,HP:0001276,Hypertonia,C0026826,Hypertonia,Hypertonia,ORPHA:2710,2710,0060291
11367,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,ORPHA:2710,2710,0060291
11368,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,ORPHA:2710,2710,0060291
11369,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,ORPHA:2710,2710,0060291
11370,HP:0100774,Hyperostosis,C0020492,Hyperostosis,Hyperostosis,ORPHA:2710,2710,0060291
11371,HP:0100774,Hyperostosis,DOID:205,hyperostosis,Hyperostosis,ORPHA:2710,2710,0060291
11372,HP:0001324,Muscle weakness,D018908,Muscle Weakness,Muscle weakness,ORPHA:2710,2710,0060291
11373,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,ORPHA:2710,2710,0060291
11374,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,ORPHA:2710,2710,0060291
11375,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,ORPHA:2710,2710,0060291
11376,HP:0001156,Brachydactyly,DOID:0050581,brachydactyly,Brachydactyly,ORPHA:2710,2710,0060291
11377,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,ORPHA:2710,2710,0060291
11378,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,ORPHA:2710,2710,0060291
11379,HP:0000518,Cataract,C0086543,Cataract,Cataract,ORPHA:2710,2710,0060291
11380,HP:0000518,Cataract,DOID:83,cataract,Cataract,ORPHA:2710,2710,0060291
11381,HP:0410030,Cleft lip,C0008924,Cleft lip,Cleft lip,ORPHA:2710,2710,0060291
11382,HP:0410030,Cleft lip,DOID:9296,cleft lip,Cleft lip,ORPHA:2710,2710,0060291
11383,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,ORPHA:2710,2710,0060291
11384,HP:0100790,Hernia,C0019270,Hernia,Hernia,ORPHA:2710,2710,0060291
11385,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,ORPHA:2710,2710,0060291
11386,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,ORPHA:2710,2710,0060291
11387,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,ORPHA:2710,2710,0060291
11388,HP:0001537,Umbilical hernia,C0019322,Umbilical hernia,Umbilical hernia,ORPHA:2710,2710,0060291
11389,HP:0001537,Umbilical hernia,DOID:0060321,umbilical hernia,Umbilical hernia,ORPHA:2710,2710,0060291
11390,HP:0000648,Optic atrophy,C0029124,Optic atrophy,Optic atrophy,ORPHA:2710,2710,0060291
11391,HP:0000648,Optic atrophy,DOID:5723,optic atrophy,Optic atrophy,ORPHA:2710,2710,0060291
11392,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,ORPHA:2710,2710,0060291
11393,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,ORPHA:2710,2710,0060291
11394,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:2710,2710,0060291
11395,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:2710,2710,0060291
11396,HP:0001943,Hypoglycemia,DOID:9993,hypoglycemia,Hypoglycemia,ORPHA:2710,2710,0060291
11397,HP:0001943,Hypoglycemia,C0020615,Hypoglycaemia,Hypoglycemia,ORPHA:2710,2710,0060291
11398,HP:0000545,Myopia,C0027092,Myopia,Myopia,ORPHA:2710,2710,0060291
