HPO_ID,hpo,node_id,node_name,node_type,similarity
HP:0000867,Secondary hyperparathyroidism,C0020503,Hyperparathyroidism secondary,SideEffect,95
HP:0000867,Secondary hyperparathyroidism,DOID:13575,non-renal secondary hyperparathyroidism,Disease,95
HP:0004308,Ventricular arrhythmia,C0085612,Ventricular arrhythmia,SideEffect,100
HP:0002907,Microscopic hematuria,C0239937,Microscopic hematuria,SideEffect,100
HP:0007385,Aplasia cutis congenita of scalp,C0282160,Aplasia cutis congenita,SideEffect,95
HP:0003235,Hypermethioninemia,DOID:0050544,hypermethioninemia,Disease,100
HP:0003235,Hypermethioninemia,C0268621,Hypermethioninaemia,SideEffect,97
HP:0003715,Myofibrillar myopathy,DOID:0080307,myofibrillar myopathy,Disease,100
HP:0003715,Myofibrillar myopathy,DOID:0080098,myofibrillar myopathy 7,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080093,myofibrillar myopathy 2,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080092,myofibrillar myopathy 1,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080094,myofibrillar myopathy 3,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080097,myofibrillar myopathy 6,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080096,myofibrillar myopathy 5,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0111188,myofibrillar myopathy 9,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080308,myofibrillar myopathy 8,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0080095,myofibrillar myopathy 4,Disease,95
HP:0003715,Myofibrillar myopathy,DOID:0112108,myofibrillar myopathy 10,Disease,95
HP:0003149,Hyperuricosuria,C0948643,Hyperuricosuria,SideEffect,100
HP:0000031,Epididymitis,C0014534,Epididymitis,SideEffect,100
HP:0000031,Epididymitis,DOID:9402,epididymitis,Disease,100
HP:0002257,Chronic rhinitis,DOID:8252,chronic rhinitis,Disease,100
HP:0001669,Transposition of the great arteries,DOID:0060772,dextro-looped transposition of the great arteries 3,Disease,95
HP:0001669,Transposition of the great arteries,DOID:0060770,dextro-looped transposition of the great arteries,Disease,95
HP:0001669,Transposition of the great arteries,DOID:0060771,dextro-looped transposition of the great arteries 1,Disease,95
HP:0006934,Congenital nystagmus,DOID:9649,congenital nystagmus,Disease,100
HP:0006934,Congenital nystagmus,DOID:0111796,congenital nystagmus 5,Disease,95
HP:0006934,Congenital nystagmus,DOID:0111795,congenital nystagmus 6,Disease,95
HP:0006934,Congenital nystagmus,DOID:0111794,congenital nystagmus 4,Disease,95
HP:0006934,Congenital nystagmus,DOID:0111793,congenital nystagmus 3,Disease,95
HP:0006934,Congenital nystagmus,DOID:0111792,congenital nystagmus 2,Disease,95
HP:0006934,Congenital nystagmus,DOID:0111791,congenital nystagmus 7,Disease,95
HP:0006934,Congenital nystagmus,DOID:0111790,congenital nystagmus 1,Disease,95
HP:0008969,Leg muscle stiffness,C0221170,Muscle stiffness,SideEffect,95
HP:0002167,Neurological speech impairment,C0521654,Neurological impairment,SideEffect,95
HP:0003763,Bruxism,C0006325,Bruxism,SideEffect,100
HP:0003763,Bruxism,DOID:2846,bruxism,Disease,100
HP:0002905,Hyperphosphatemia,DOID:0050459,hyperphosphatemia,Disease,100
HP:0002905,Hyperphosphatemia,C0085681,Hyperphosphataemia,SideEffect,97
HP:0002905,Hyperphosphatemia,DOID:0050336,hypophosphatemia,Disease,91
HP:0001385,Hip dysplasia,C1328407,Hip dysplasia,SideEffect,100
HP:0001385,Hip dysplasia,C0334044,Dysplasia,SideEffect,95
HP:0012622,Chronic kidney disease,C1561643,Chronic kidney disease,SideEffect,100
HP:0012622,Chronic kidney disease,DOID:784,chronic kidney disease,Disease,100
HP:0000112,Nephropathy,C0022658,Nephropathy,SideEffect,100
HP:0001650,Aortic valve stenosis,C0003507,Aortic valve stenosis,SideEffect,100
HP:0001650,Aortic valve stenosis,DOID:1712,aortic valve stenosis,Disease,100
HP:0031013,Ankylosis,DOID:227,ankylosis,Disease,100
HP:0100518,Dysuria,C0013428,Dysuria,SideEffect,100
HP:0100518,Dysuria,D053159,Dysuria,Symptom,100
HP:0002516,Increased intracranial pressure,C0151740,Intracranial pressure increased,SideEffect,95
HP:0011516,Achromatopsia,DOID:13911,achromatopsia,Disease,100
HP:0011516,Achromatopsia,C0474381,Chromatopsia,SideEffect,96
HP:0011516,Achromatopsia,DOID:0110010,achromatopsia 4,Disease,95
HP:0011516,Achromatopsia,DOID:0110008,achromatopsia 3,Disease,95
HP:0011516,Achromatopsia,DOID:0110009,achromatopsia 7,Disease,95
HP:0011516,Achromatopsia,DOID:0110007,achromatopsia 2,Disease,95
HP:0032391,Subcortical heterotopia,DOID:0111169,subcortical band heterotopia,Disease,95
HP:0001695,Cardiac arrest,C0018790,Cardiac arrest,SideEffect,100
HP:0001695,Cardiac arrest,DOID:0060319,cardiac arrest,Disease,100
HP:0004326,Cachexia,C0006625,Cachexia,SideEffect,100
HP:0004326,Cachexia,D002100,Cachexia,Symptom,100
HP:0003811,Neonatal death,C0410916,Death neonatal,SideEffect,95
HP:0100242,Sarcoma,C1261473,Sarcoma,SideEffect,100
HP:0100242,Sarcoma,DOID:1115,sarcoma,Disease,100
HP:0003270,Abdominal distention,C0000731,Abdominal distension,SideEffect,95
HP:0010762,Chordoma,DOID:3302,chordoma,Disease,100
HP:0002044,Zollinger-Ellison syndrome,C0043515,Zollinger-Ellison syndrome,SideEffect,100
HP:0002044,Zollinger-Ellison syndrome,DOID:0050782,Zollinger-Ellison syndrome,Disease,100
HP:0100639,Erectile dysfunction,C0242350,Erectile dysfunction,SideEffect,100
HP:0410030,Cleft lip,C0008924,Cleft lip,SideEffect,100
HP:0410030,Cleft lip,DOID:9296,cleft lip,Disease,100
HP:0032123,Ultra-low vision,D015354,"Vision, Low",Symptom,95
HP:0010310,Chylothorax,C0008733,Chylothorax,SideEffect,100
HP:0012218,Alveolar soft part sarcoma,DOID:4239,alveolar soft part sarcoma,Disease,100
HP:0012218,Alveolar soft part sarcoma,DOID:5313,vulvar alveolar soft part sarcoma,Disease,95
HP:0012218,Alveolar soft part sarcoma,DOID:4442,cervical alveolar soft part sarcoma,Disease,95
HP:0030243,Hepatic vein thrombosis,C0019154,Hepatic vein thrombosis,SideEffect,100
HP:0009593,Peripheral Schwannoma,DOID:956,peripheral nerve schwannoma,Disease,95
HP:0020071,Viremia,C0042749,Viraemia,SideEffect,93
HP:0010871,Sensory ataxia,C0240991,Sensory ataxia,SideEffect,100
HP:0000996,Facial capillary hemangioma,DOID:2725,capillary hemangioma,Disease,95
HP:0007607,Hypohidrotic ectodermal dysplasia,DOID:14793,hypohidrotic ectodermal dysplasia,Disease,100
HP:0011663,Right ventricular cardiomyopathy,DOID:0050431,arrhythmogenic right ventricular cardiomyopathy,Disease,95
HP:0009792,Teratoma,DOID:3307,teratoma,Disease,100
HP:0000103,Polyuria,C0032617,Polyuria,SideEffect,100
HP:0000103,Polyuria,D011141,Polyuria,Symptom,100
HP:0200114,Metabolic alkalosis,C0220983,Metabolic alkalosis,SideEffect,100
HP:0009798,Euthyroid goiter,C0302859,Euthyroid goiter,SideEffect,100
HP:0030049,Brain abscess,C0006105,Brain abscess,SideEffect,100
HP:0011002,Osteopetrosis,DOID:13533,osteopetrosis,Disease,100
HP:0030237,Hand muscle weakness,D018908,Muscle Weakness,Symptom,95
HP:0001310,Dysmetria,C0234162,Dysmetria,SideEffect,100
HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Disease,100
HP:0001970,Tubulointerstitial nephritis,C0041349,Tubulointerstitial nephritis,SideEffect,100
HP:0000141,Amenorrhea,DOID:13938,amenorrhea,Disease,100
HP:0000141,Amenorrhea,C0002453,Amenorrhoea,SideEffect,95
HP:0001994,Renal Fanconi syndrome,C0015624,Fanconi syndrome,SideEffect,95
HP:0001994,Renal Fanconi syndrome,DOID:1062,Fanconi syndrome,Disease,95
HP:0004381,Supravalvular aortic stenosis,DOID:1929,supravalvular aortic stenosis,Disease,100
HP:0004381,Supravalvular aortic stenosis,DOID:5805,subvalvular aortic stenosis,Disease,93
HP:0000835,Adrenal hypoplasia,DOID:0080204,renal hypoplasia,Disease,94
HP:0002870,Obstructive sleep apnea,DOID:0050848,obstructive sleep apnea,Disease,100
HP:0002870,Obstructive sleep apnea,C0520679,Obstructive sleep apnea syndrome,SideEffect,95
HP:0003537,Hypouricemia,C0221333,Hypouricaemia,SideEffect,96
HP:0003658,Hypomethioninemia,DOID:0050544,hypermethioninemia,Disease,91
HP:0011704,Sick sinus syndrome,C0037052,Sick sinus syndrome,SideEffect,100
HP:0011704,Sick sinus syndrome,DOID:13884,sick sinus syndrome,Disease,100
HP:0001048,Cavernous hemangioma,DOID:483,cavernous hemangioma,Disease,100
HP:0001048,Cavernous hemangioma,DOID:5776,cavernous hemangioma of face,Disease,95
HP:0001048,Cavernous hemangioma,DOID:5775,cavernous hemangioma of colon,Disease,95
HP:0001048,Cavernous hemangioma,DOID:14463,cavernous hemangioma of orbit,Disease,95
HP:0001048,Cavernous hemangioma,DOID:467,venous hemangioma,Disease,92
HP:0002160,Hyperhomocystinemia,DOID:9279,hyperhomocysteinemia,Disease,97
HP:0003327,Axial muscle weakness,D018908,Muscle Weakness,Symptom,95
HP:0002072,Chorea,C0008489,Chorea,SideEffect,100
HP:0002072,Chorea,D002819,Chorea,Symptom,100
HP:0000467,Neck muscle weakness,D018908,Muscle Weakness,Symptom,95
HP:0007141,Sensorimotor neuropathy,C1112256,Peripheral sensorimotor neuropathy,SideEffect,95
HP:0002575,Tracheoesophageal fistula,C0040588,Tracheo-oesophageal fistula,SideEffect,96
HP:0003074,Hyperglycemia,DOID:4195,hyperglycemia,Disease,100
HP:0003074,Hyperglycemia,C0020456,Hyperglycaemia,SideEffect,96
HP:0000631,Retinal arterial tortuosity,DOID:0111547,retinal arterial tortuosity,Disease,100
HP:0033726,Lupus nephritis,DOID:0080162,lupus nephritis,Disease,100
HP:0030764,Ochronosis,C0028817,Ochronosis,SideEffect,100
HP:0030764,Ochronosis,DOID:14223,ochronosis,Disease,100
HP:0001663,Ventricular fibrillation,C0042510,Ventricular fibrillation,SideEffect,100
HP:0000089,Renal hypoplasia,DOID:0080204,renal hypoplasia,Disease,100
HP:0012309,Cutaneous amyloidosis,DOID:0050639,primary cutaneous amyloidosis,Disease,95
HP:0031417,Rhinorrhea,C1260880,Rhinorrhoea,SideEffect,95
HP:0001217,Clubbing,C0149651,Clubbing,SideEffect,100
HP:0002040,Esophageal varix,DOID:112,esophageal varix,Disease,100
HP:0005318,Cerebral vasculitis,C0238051,Vasculitis cerebral,SideEffect,95
HP:0100614,Myositis,C0027121,Myositis,SideEffect,100
HP:0100614,Myositis,DOID:633,myositis,Disease,100
HP:0001618,Dysphonia,C1527344,Dysphonia,SideEffect,100
HP:0001618,Dysphonia,D055154,Dysphonia,Symptom,100
HP:0002651,Spondyloepimetaphyseal dysplasia,DOID:0080027,spondyloepimetaphyseal dysplasia,Disease,100
HP:0002651,Spondyloepimetaphyseal dysplasia,DOID:0112295,spondylometaphyseal dysplasia,Disease,95
HP:0002651,Spondyloepimetaphyseal dysplasia,DOID:0080030,"spondyloepimetaphyseal dysplasia, Missouri type",Disease,95
HP:0002651,Spondyloepimetaphyseal dysplasia,DOID:0112150,X-linked spondyloepimetaphyseal dysplasia,Disease,95
HP:0002651,Spondyloepimetaphyseal dysplasia,DOID:0112280,spondyloepiphyseal dysplasia,Disease,93
HP:0100769,Synovitis,C0039103,Synovitis,SideEffect,100
HP:0100769,Synovitis,DOID:2703,synovitis,Disease,100
HP:0001982,Sea-blue histiocytosis,DOID:4423,sea-blue histiocytosis,Disease,100
HP:0000961,Cyanosis,C0010520,Cyanosis,SideEffect,100
HP:0000961,Cyanosis,D003490,Cyanosis,Symptom,100
HP:0012254,Ewing sarcoma,DOID:3369,Ewing sarcoma,Disease,100
HP:0001915,Aplastic anemia,DOID:12449,aplastic anemia,Disease,100
HP:0001915,Aplastic anemia,C0002874,Aplastic anaemia,SideEffect,97
HP:0001321,Cerebellar hypoplasia,DOID:0070338,cerebellar hypoplasia,Disease,100
HP:0000854,Thyroid adenoma,C0151468,Thyroid adenoma,SideEffect,100
HP:0000854,Thyroid adenoma,DOID:2891,thyroid adenoma,Disease,100
HP:0011622,Inlet ventricular septal defect,C0018818,Ventricular septal defect,SideEffect,95
HP:0011622,Inlet ventricular septal defect,DOID:1657,ventricular septal defect,Disease,95
HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,SideEffect,100
HP:0000717,Autism,C0004352,Autism,SideEffect,100
HP:0002621,Atherosclerosis,C0004153,Atherosclerosis,SideEffect,100
HP:0002621,Atherosclerosis,DOID:1936,atherosclerosis,Disease,100
HP:0002621,Atherosclerosis,DOID:10230,aortic atherosclerosis,Disease,95
HP:0003535,3-Methylglutaconic aciduria,DOID:0060336,3-methylglutaconic aciduria,Disease,100
HP:0003535,3-Methylglutaconic aciduria,DOID:0070000,3-methylglutaconic aciduria type 8,Disease,95
HP:0003535,3-Methylglutaconic aciduria,DOID:0070002,3-methylglutaconic aciduria type 9,Disease,95
HP:0003535,3-Methylglutaconic aciduria,DOID:0110000,3-methylglutaconic aciduria type 5,Disease,95
HP:0003535,3-Methylglutaconic aciduria,DOID:0110002,3-methylglutaconic aciduria type 1,Disease,95
HP:0003535,3-Methylglutaconic aciduria,DOID:0110006,3-methylglutaconic aciduria type 4,Disease,95
HP:0003535,3-Methylglutaconic aciduria,DOID:0110004,3-methylglutaconic aciduria type 3,Disease,95
HP:0004373,Focal dystonia,DOID:0050836,focal dystonia,Disease,100
HP:0004373,Focal dystonia,DOID:0050841,focal hand dystonia,Disease,95
HP:0001409,Portal hypertension,C0020541,Portal hypertension,SideEffect,100
HP:0001409,Portal hypertension,DOID:10762,portal hypertension,Disease,100
HP:0004756,Ventricular tachycardia,C0042514,Ventricular tachycardia,SideEffect,100
HP:0004756,Ventricular tachycardia,C2363809,Incessant ventricular tachycardia,SideEffect,95
HP:0004756,Ventricular tachycardia,C0344432,Multifocal ventricular tachycardia,SideEffect,95
HP:0004756,Ventricular tachycardia,C0750197,Sustained ventricular tachycardia,SideEffect,95
HP:0004756,Ventricular tachycardia,C0030591,Paroxysmal ventricular tachycardia,SideEffect,95
HP:0010566,Hamartoma,C0018552,Hamartoma,SideEffect,100
HP:0033020,Female reproductive system neoplasm,C0017416,Female reproductive neoplasm,SideEffect,95
HP:0100021,Cerebral palsy,DOID:1969,cerebral palsy,Disease,100
HP:0100021,Cerebral palsy,DOID:0050673,mixed cerebral palsy,Disease,95
HP:0033589,Flatulence,C0016204,Flatulence,SideEffect,100
HP:0033589,Flatulence,D005414,Flatulence,Symptom,100
HP:0011970,Cerebral amyloid angiopathy,DOID:9246,cerebral amyloid angiopathy,Disease,100
HP:0011970,Cerebral amyloid angiopathy,DOID:0070028,APP-related cerebral amyloid angiopathy,Disease,95
HP:0011970,Cerebral amyloid angiopathy,DOID:0070027,CST3-related cerebral amyloid angiopathy,Disease,95
HP:0002580,Volvulus,C0042961,Volvulus,SideEffect,100
HP:0001959,Polydipsia,C0085602,Polydipsia,SideEffect,100
HP:0001959,Polydipsia,D059606,Polydipsia,Symptom,100
HP:0001041,Facial erythema,C0239488,Erythema facial,SideEffect,95
HP:0007970,Congenital ptosis,DOID:0060261,congenital ptosis,Disease,100
HP:0100279,Ulcerative colitis,DOID:8577,ulcerative colitis,Disease,100
HP:0100279,Ulcerative colitis,C0009324,Colitis ulcerative,SideEffect,95
HP:0003764,Nevus,C0027960,Nevus,SideEffect,100
HP:0040274,Adenocarcinoma of the small intestine,DOID:4906,small intestine adenocarcinoma,Disease,95
HP:0006727,T-cell acute lymphoblastic leukemias,DOID:5603,T-cell acute lymphoblastic leukemia,Disease,99
HP:0006727,T-cell acute lymphoblastic leukemias,DOID:0080638,B-cell acute lymphoblastic leukemia,Disease,96
HP:0002140,Ischemic stroke,C0948008,Ischaemic stroke,SideEffect,97
HP:0002583,Colitis,C0009319,Colitis,SideEffect,100
HP:0002583,Colitis,DOID:0060180,colitis,Disease,100
HP:0001399,Hepatic failure,C0085605,Hepatic failure,SideEffect,100
HP:0001399,Hepatic failure,C0162557,Acute hepatic failure,SideEffect,95
HP:0002486,Myotonia,C0027125,Myotonia,SideEffect,100
HP:0002486,Myotonia,D009222,Myotonia,Symptom,100
HP:0006855,Cerebellar vermis atrophy,C0740279,Cerebellar atrophy,SideEffect,95
HP:0007420,Spontaneous hematomas,C1697453,Spontaneous haematoma,SideEffect,95
HP:0010446,Tricuspid stenosis,DOID:4078,tricuspid valve stenosis,Disease,95
HP:0007067,Distal peripheral sensory neuropathy,C0151313,Peripheral sensory neuropathy,SideEffect,95
HP:0007067,Distal peripheral sensory neuropathy,DOID:2491,sensory peripheral neuropathy,Disease,95
HP:0000613,Photophobia,C0085636,Photophobia,SideEffect,100
HP:0000613,Photophobia,D020795,Photophobia,Symptom,100
HP:0000613,Photophobia,C0751466,Phonophobia,SideEffect,91
HP:0002104,Apnea,D001049,Apnea,Symptom,100
HP:0002104,Apnea,C0003578,Apnoea,SideEffect,91
HP:0002571,Achalasia,DOID:9164,achalasia,Disease,100
HP:0000742,Self-mutilation,C0036601,Self mutilation,SideEffect,100
HP:0025498,Aceruloplasminemia,DOID:0050711,aceruloplasminemia,Disease,100
HP:0002390,Spinal arteriovenous malformation,DOID:11294,arteriovenous malformation,Disease,95
HP:0002558,Supernumerary nipple,C0266011,Supernumerary nipple,SideEffect,100
HP:0001818,Paronychia,C0030578,Paronychia,SideEffect,100
HP:0001818,Paronychia,DOID:13117,paronychia,Disease,100
HP:0002570,Steatorrhea,C0038238,Steatorrhoea,SideEffect,96
HP:0002089,Pulmonary hypoplasia,C0265783,Pulmonary hypoplasia,SideEffect,100
HP:0001788,Premature rupture of membranes,C0015944,Premature rupture of membranes,SideEffect,100
HP:0001788,Premature rupture of membranes,DOID:0111144,preterm premature rupture of the membranes,Disease,95
HP:0011734,Central adrenal insufficiency,C0001623,Adrenal insufficiency,SideEffect,95
HP:0011734,Central adrenal insufficiency,DOID:0050546,congenital adrenal insufficiency,Disease,92
HP:0002151,Increased serum lactate,C0860752,Lactate increased,SideEffect,95
HP:0001332,Dystonia,C0393593,Dystonia,SideEffect,100
HP:0001332,Dystonia,D004421,Dystonia,Symptom,100
HP:0001332,Dystonia,DOID:543,dystonia,Disease,100
HP:0001332,Dystonia,DOID:0090046,dystonia 21,Disease,95
HP:0001332,Dystonia,DOID:0090048,dystonia 16,Disease,95
HP:0001332,Dystonia,DOID:0090043,dystonia 5,Disease,95
HP:0001332,Dystonia,DOID:0090044,dystonia 9,Disease,95
HP:0001332,Dystonia,DOID:0090050,dystonia 27,Disease,95
HP:0001332,Dystonia,DOID:0090051,dystonia 23,Disease,95
HP:0001332,Dystonia,DOID:0090052,dystonia 24,Disease,95
HP:0001332,Dystonia,DOID:0090055,dystonia 25,Disease,95
HP:0001332,Dystonia,DOID:0090056,dystonia 12,Disease,95
HP:0001293,Cranial nerve compression,C0273482,Nerve compression,SideEffect,95
HP:0004755,Supraventricular tachycardia,C0039240,Supraventricular tachycardia,SideEffect,100
HP:0006955,Olivopontocerebellar hypoplasia,DOID:0060264,pontocerebellar hypoplasia,Disease,91
HP:0030731,Carcinoma,C0007097,Carcinoma,SideEffect,100
HP:0030731,Carcinoma,DOID:305,carcinoma,Disease,100
HP:0030731,Carcinoma,DOID:295,eye carcinoma,Disease,95
HP:0004900,Severe lactic acidosis,C0001125,Lactic acidosis,SideEffect,95
HP:0004900,Severe lactic acidosis,DOID:3650,lactic acidosis,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:13317,hyperinsulinemic hypoglycemia,Disease,100
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070218,familial hyperinsulinemic hypoglycemia 2,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070214,familial hyperinsulinemic hypoglycemia 7,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070215,familial hyperinsulinemic hypoglycemia 4,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070216,familial hyperinsulinemic hypoglycemia 3,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070217,familial hyperinsulinemic hypoglycemia 6,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070219,familial hyperinsulinemic hypoglycemia 1,Disease,95
HP:0000825,Hyperinsulinemic hypoglycemia,DOID:0070220,familial hyperinsulinemic hypoglycemia 5,Disease,95
HP:0002961,Dysgammaglobulinemia,DOID:11702,dysgammaglobulinemia,Disease,100
HP:0001395,Hepatic fibrosis,C0239946,Hepatic fibrosis,SideEffect,100
HP:0002329,Drowsiness,C0013144,Drowsiness,SideEffect,100
HP:0100790,Hernia,C0019270,Hernia,SideEffect,100
HP:0003298,Spina bifida occulta,C0080174,Spina bifida occulta,SideEffect,100
HP:0003298,Spina bifida occulta,DOID:0080073,spina bifida occulta,Disease,100
HP:0002300,Mutism,C0026884,Mutism,SideEffect,100
HP:0002300,Mutism,D009155,Mutism,Symptom,100
HP:0002300,Mutism,DOID:4189,mutism,Disease,100
HP:0002630,Fat malabsorption,C0024523,Malabsorption,SideEffect,95
