,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,OMIM,DOID
1647,HP:0000776,Congenital diaphragmatic hernia,DOID:3827,congenital diaphragmatic hernia,Congenital diaphragmatic hernia,OMIM:122470,122470,0080505
1648,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:122470,122470,0080505
1649,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:122470,122470,0080505
1650,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:184250,184250,0080028
1651,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:184250,184250,0080028
1652,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:184250,184250,0080028
1653,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:184250,184250,0080028
1654,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,OMIM:184250,184250,0080028
1655,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,OMIM:184250,184250,0080028
1656,HP:0001156,Brachydactyly,DOID:0050581,brachydactyly,Brachydactyly,OMIM:184250,184250,0080028
1657,HP:0002651,Spondyloepimetaphyseal dysplasia,DOID:0080027,spondyloepimetaphyseal dysplasia,Spondyloepimetaphyseal dysplasia,OMIM:184250,184250,0080028
1658,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:184250,184250,0080028
1659,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:184250,184250,0080028
1660,HP:0000545,Myopia,C0027092,Myopia,Myopia,OMIM:184250,184250,0080028
1661,HP:0000545,Myopia,DOID:11830,myopia,Myopia,OMIM:184250,184250,0080028
1662,HP:0002857,Genu valgum,C0576093,Genu valgum,Genu valgum,OMIM:184250,184250,0080028
1663,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:269921,269921,3659
1664,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:269921,269921,3659
1665,HP:0002240,Hepatomegaly,C0019209,Hepatomegaly,Hepatomegaly,OMIM:269921,269921,3659
1666,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:269921,269921,3659
1667,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:269921,269921,3659
1668,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,OMIM:269921,269921,3659
1669,HP:0000998,Hypertrichosis,C0020555,Hypertrichosis,Hypertrichosis,OMIM:269921,269921,3659
1670,HP:0000998,Hypertrichosis,DOID:420,hypertrichosis,Hypertrichosis,OMIM:269921,269921,3659
1671,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:269921,269921,3659
1672,HP:0002104,Apnea,D001049,Apnea,Apnea,OMIM:269921,269921,3659
1673,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:269921,269921,3659
1674,HP:0001744,Splenomegaly,C0038002,Splenomegaly,Splenomegaly,OMIM:269921,269921,3659
1675,HP:0007018,Attention deficit hyperactivity disorder,C1263846,Attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:269921,269921,3659
1676,HP:0007018,Attention deficit hyperactivity disorder,DOID:1094,attention deficit hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:269921,269921,3659
1677,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:269921,269921,3659
1678,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:269921,269921,3659
1679,HP:0001007,Hirsutism,C0019572,Hirsutism,Hirsutism,OMIM:269921,269921,3659
1680,HP:0001007,Hirsutism,D006628,Hirsutism,Hirsutism,OMIM:269921,269921,3659
1681,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,OMIM:269921,269921,3659
1682,HP:0010535,Sleep apnea,DOID:0050847,sleep apnea,Sleep apnea,OMIM:269921,269921,3659
1683,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:600972,600972,0080055
1684,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:600972,600972,0080055
1685,HP:0003826,Stillbirth,C0595939,Stillbirth,Stillbirth,OMIM:600972,600972,0080055
1686,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:600972,600972,0080055
1687,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:600972,600972,0080055
1688,HP:0001537,Umbilical hernia,C0019322,Umbilical hernia,Umbilical hernia,OMIM:600972,600972,0080055
1689,HP:0001537,Umbilical hernia,DOID:0060321,umbilical hernia,Umbilical hernia,OMIM:600972,600972,0080055
1690,HP:0001623,Breech presentation,C0006157,Breech presentation,Breech presentation,OMIM:600972,600972,0080055
1691,HP:0002093,Respiratory insufficiency,C0035229,Respiratory insufficiency,Respiratory insufficiency,OMIM:600972,600972,0080055
1692,HP:0001789,Hydrops fetalis,D015160,Hydrops Fetalis,Hydrops fetalis,OMIM:600972,600972,0080055
1693,HP:0001789,Hydrops fetalis,C0020305,Hydrops foetalis,Hydrops fetalis,OMIM:600972,600972,0080055
1694,HP:0001561,Polyhydramnios,C0020224,Polyhydramnios,Polyhydramnios,OMIM:600972,600972,0080055
1695,HP:0001561,Polyhydramnios,DOID:8488,polyhydramnios,Polyhydramnios,OMIM:600972,600972,0080055
1696,HP:0000969,Edema,D004487,Edema,Edema,OMIM:600972,600972,0080055
1697,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:618000,618000,0080732
1698,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:618000,618000,0080732
1699,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:618000,618000,0080732
1700,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:618000,618000,0080732
1701,HP:0100658,Cellulitis,C0007642,Cellulitis,Cellulitis,OMIM:618000,618000,0080732
1702,HP:0100658,Cellulitis,DOID:3488,cellulitis,Cellulitis,OMIM:618000,618000,0080732
1703,HP:0001369,Arthritis,C0003864,Arthritis,Arthritis,OMIM:618000,618000,0080732
1704,HP:0001369,Arthritis,DOID:848,arthritis,Arthritis,OMIM:618000,618000,0080732
1705,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:618000,618000,0080732
1706,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:618000,618000,0080732
1707,HP:0001537,Umbilical hernia,C0019322,Umbilical hernia,Umbilical hernia,OMIM:618000,618000,0080732
1708,HP:0001537,Umbilical hernia,DOID:0060321,umbilical hernia,Umbilical hernia,OMIM:618000,618000,0080732
1709,HP:0002758,Osteoarthritis,C0029408,Osteoarthritis,Osteoarthritis,OMIM:618000,618000,0080732
1710,HP:0002758,Osteoarthritis,DOID:8398,osteoarthritis,Osteoarthritis,OMIM:618000,618000,0080732
1711,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,OMIM:618000,618000,0080732
1712,HP:0000939,Osteoporosis,C0029456,Osteoporosis,Osteoporosis,OMIM:618000,618000,0080732
1713,HP:0000939,Osteoporosis,DOID:11476,osteoporosis,Osteoporosis,OMIM:618000,618000,0080732
1714,HP:0001634,Mitral valve prolapse,DOID:988,mitral valve prolapse,Mitral valve prolapse,OMIM:618000,618000,0080732
1715,HP:0002827,Hip dislocation,C0019554,Hip dislocation,Hip dislocation,OMIM:618000,618000,0080732
1716,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,OMIM:618000,618000,0080732
1717,HP:0000973,Cutis laxa,C0010495,Cutis laxa,Cutis laxa,OMIM:618000,618000,0080732
1718,HP:0000973,Cutis laxa,DOID:3144,cutis laxa,Cutis laxa,OMIM:618000,618000,0080732
1719,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:194050,194050,1928
1721,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:194050,194050,1928
1723,HP:0000819,Diabetes mellitus,C0011849,Diabetes mellitus,Diabetes mellitus,OMIM:194050,194050,1928
1725,HP:0000819,Diabetes mellitus,DOID:9351,diabetes mellitus,Diabetes mellitus,OMIM:194050,194050,1928
1727,HP:0000767,Pectus excavatum,C0016842,Pectus excavatum,Pectus excavatum,OMIM:194050,194050,1928
1729,HP:0000938,Osteopenia,C0029453,Osteopenia,Osteopenia,OMIM:194050,194050,1928
1731,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:194050,194050,1928
1733,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:194050,194050,1928
1735,HP:0000805,Enuresis,C0014394,Enuresis,Enuresis,OMIM:194050,194050,1928
1737,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,OMIM:194050,194050,1928
1739,HP:0000581,Blepharophimosis,DOID:10348,blepharophimosis,Blepharophimosis,OMIM:194050,194050,1928
1741,HP:0002974,Radioulnar synostosis,DOID:9827,radioulnar synostosis,Radioulnar synostosis,OMIM:194050,194050,1928
1743,HP:0000822,Hypertension,C0020538,Hypertension,Hypertension,OMIM:194050,194050,1928
1745,HP:0000822,Hypertension,DOID:10763,hypertension,Hypertension,OMIM:194050,194050,1928
1747,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:194050,194050,1928
1749,HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,Atrial septal defect,OMIM:194050,194050,1928
1751,HP:0008661,Urethral stenosis,C0041974,Urethral stenosis,Urethral stenosis,OMIM:194050,194050,1928
1753,HP:0002608,Celiac disease,DOID:10608,celiac disease,Celiac disease,OMIM:194050,194050,1928
1755,HP:0000015,Bladder diverticulum,C0156273,Bladder diverticulum,Bladder diverticulum,OMIM:194050,194050,1928
1757,HP:0000015,Bladder diverticulum,DOID:11353,bladder diverticulum,Bladder diverticulum,OMIM:194050,194050,1928
1759,HP:0002183,Phonophobia,C0751466,Phonophobia,Phonophobia,OMIM:194050,194050,1928
1761,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,OMIM:194050,194050,1928
1763,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,OMIM:194050,194050,1928
1765,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,OMIM:194050,194050,1928
1767,HP:0000076,Vesicoureteral reflux,DOID:9620,vesicoureteral reflux,Vesicoureteral reflux,OMIM:194050,194050,1928
1769,HP:0003470,Paralysis,C0522224,Paralysis,Paralysis,OMIM:194050,194050,1928
1771,HP:0003470,Paralysis,D010243,Paralysis,Paralysis,OMIM:194050,194050,1928
1773,HP:0000739,Anxiety,C0003467,Anxiety,Anxiety,OMIM:194050,194050,1928
1775,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,OMIM:194050,194050,1928
1777,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,OMIM:194050,194050,1928
1779,HP:0010780,Hyperacusis,C0034880,Hyperacusis,Hyperacusis,OMIM:194050,194050,1928
1781,HP:0010780,Hyperacusis,D012001,Hyperacusis,Hyperacusis,OMIM:194050,194050,1928
1783,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,OMIM:194050,194050,1928
1785,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,OMIM:194050,194050,1928
1787,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,OMIM:194050,194050,1928
1789,HP:0004381,Supravalvular aortic stenosis,DOID:1929,supravalvular aortic stenosis,Supravalvular aortic stenosis,OMIM:194050,194050,1928
1791,HP:0000089,Renal hypoplasia,DOID:0080204,renal hypoplasia,Renal hypoplasia,OMIM:194050,194050,1928
1793,HP:0001321,Cerebellar hypoplasia,DOID:0070338,cerebellar hypoplasia,Cerebellar hypoplasia,OMIM:194050,194050,1928
1795,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:194050,194050,1928
1797,HP:0001409,Portal hypertension,C0020541,Portal hypertension,Portal hypertension,OMIM:194050,194050,1928
1799,HP:0001409,Portal hypertension,DOID:10762,portal hypertension,Portal hypertension,OMIM:194050,194050,1928
1801,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:194050,194050,1928
1803,HP:0005145,Coronary artery stenosis,C0242231,Coronary artery stenosis,Coronary artery stenosis,OMIM:194050,194050,1928
1805,HP:0000796,Urethral obstruction,C0041972,Urethral obstruction,Urethral obstruction,OMIM:194050,194050,1928
1807,HP:0000796,Urethral obstruction,DOID:12577,urethral obstruction,Urethral obstruction,OMIM:194050,194050,1928
1809,HP:0003072,Hypercalcemia,DOID:12678,hypercalcemia,Hypercalcemia,OMIM:194050,194050,1928
1811,HP:0003072,Hypercalcemia,C0020437,Hypercalcaemia,Hypercalcemia,OMIM:194050,194050,1928
1813,HP:0001920,Renal artery stenosis,C0035067,Renal artery stenosis,Renal artery stenosis,OMIM:194050,194050,1928
1815,HP:0001537,Umbilical hernia,C0019322,Umbilical hernia,Umbilical hernia,OMIM:194050,194050,1928
1817,HP:0001537,Umbilical hernia,DOID:0060321,umbilical hernia,Umbilical hernia,OMIM:194050,194050,1928
1819,HP:0001605,Vocal cord paralysis,C0042928,Vocal cord paralysis,Vocal cord paralysis,OMIM:194050,194050,1928
1821,HP:0001605,Vocal cord paralysis,D014826,Vocal Cord Paralysis,Vocal cord paralysis,OMIM:194050,194050,1928
1823,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,OMIM:194050,194050,1928
1825,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,OMIM:194050,194050,1928
1827,HP:0001513,Obesity,C0028754,Obesity,Obesity,OMIM:194050,194050,1928
1829,HP:0001513,Obesity,D009765,Obesity,Obesity,OMIM:194050,194050,1928
1831,HP:0001513,Obesity,DOID:9970,obesity,Obesity,OMIM:194050,194050,1928
1833,HP:0007018,Attention deficit hyperactivity disorder,C1263846,Attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:194050,194050,1928
1835,HP:0007018,Attention deficit hyperactivity disorder,DOID:1094,attention deficit hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:194050,194050,1928
1837,HP:0002150,Hypercalciuria,C0020438,Hypercalciuria,Hypercalciuria,OMIM:194050,194050,1928
1839,HP:0002150,Hypercalciuria,D053565,Hypercalciuria,Hypercalciuria,OMIM:194050,194050,1928
1841,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,OMIM:194050,194050,1928
1843,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,OMIM:194050,194050,1928
1845,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:194050,194050,1928
1847,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:194050,194050,1928
1849,HP:0012537,Food intolerance,C3665356,Food intolerance,Food intolerance,OMIM:194050,194050,1928
1851,HP:0012537,Food intolerance,D000073923,Food Intolerance,Food intolerance,OMIM:194050,194050,1928
1853,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:194050,194050,1928
1855,HP:0001699,Sudden death,C0011071,Sudden death,Sudden death,OMIM:194050,194050,1928
1857,HP:0001347,Hyperreflexia,C0151889,Hyperreflexia,Hyperreflexia,OMIM:194050,194050,1928
1859,HP:0001952,Glucose intolerance,DOID:10603,glucose intolerance,Glucose intolerance,OMIM:194050,194050,1928
1861,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,OMIM:194050,194050,1928
1863,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:194050,194050,1928
1865,HP:0002035,Rectal prolapse,C0034888,Rectal prolapse,Rectal prolapse,OMIM:194050,194050,1928
1867,HP:0002035,Rectal prolapse,DOID:9307,rectal prolapse,Rectal prolapse,OMIM:194050,194050,1928
1869,HP:0000121,Nephrocalcinosis,C0027709,Nephrocalcinosis,Nephrocalcinosis,OMIM:194050,194050,1928
1871,HP:0000121,Nephrocalcinosis,DOID:12679,nephrocalcinosis,Nephrocalcinosis,OMIM:194050,194050,1928
1873,HP:0000939,Osteoporosis,C0029456,Osteoporosis,Osteoporosis,OMIM:194050,194050,1928
1875,HP:0000939,Osteoporosis,DOID:11476,osteoporosis,Osteoporosis,OMIM:194050,194050,1928
1877,HP:0001634,Mitral valve prolapse,DOID:988,mitral valve prolapse,Mitral valve prolapse,OMIM:194050,194050,1928
1879,HP:0000646,Amblyopia,C0002418,Amblyopia,Amblyopia,OMIM:194050,194050,1928
1881,HP:0000646,Amblyopia,D000550,Amblyopia,Amblyopia,OMIM:194050,194050,1928
1883,HP:0000646,Amblyopia,DOID:10376,amblyopia,Amblyopia,OMIM:194050,194050,1928
1885,HP:0002019,Constipation,C0009806,Constipation,Constipation,OMIM:194050,194050,1928
1887,HP:0002019,Constipation,D003248,Constipation,Constipation,OMIM:194050,194050,1928
1889,HP:0002019,Constipation,DOID:2089,constipation,Constipation,OMIM:194050,194050,1928
1891,HP:0000973,Cutis laxa,C0010495,Cutis laxa,Cutis laxa,OMIM:194050,194050,1928
1893,HP:0000973,Cutis laxa,DOID:3144,cutis laxa,Cutis laxa,OMIM:194050,194050,1928
1895,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:303600,303600,3783
1896,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:303600,303600,3783
1897,HP:0000767,Pectus excavatum,C0016842,Pectus excavatum,Pectus excavatum,OMIM:303600,303600,3783
1898,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:303600,303600,3783
1899,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:303600,303600,3783
1900,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:303600,303600,3783
1901,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,OMIM:303600,303600,3783
1902,HP:0000961,Cyanosis,C0010520,Cyanosis,Cyanosis,OMIM:303600,303600,3783
1903,HP:0000961,Cyanosis,D003490,Cyanosis,Cyanosis,OMIM:303600,303600,3783
1904,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:303600,303600,3783
1905,HP:0000139,Uterine prolapse,C0042140,Uterine prolapse,Uterine prolapse,OMIM:303600,303600,3783
1906,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:303600,303600,3783
1907,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:303600,303600,3783
1908,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:303600,303600,3783
1909,HP:0002035,Rectal prolapse,C0034888,Rectal prolapse,Rectal prolapse,OMIM:303600,303600,3783
1910,HP:0002035,Rectal prolapse,DOID:9307,rectal prolapse,Rectal prolapse,OMIM:303600,303600,3783
1911,HP:0000973,Cutis laxa,C0010495,Cutis laxa,Cutis laxa,OMIM:303600,303600,3783
1912,HP:0000973,Cutis laxa,DOID:3144,cutis laxa,Cutis laxa,OMIM:303600,303600,3783
1913,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:303600,303600,3783
1914,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:303600,303600,3783
1915,HP:0000023,Inguinal hernia,C0019294,Inguinal hernia,Inguinal hernia,OMIM:607721,607721,0080692
1916,HP:0000023,Inguinal hernia,DOID:0060320,inguinal hernia,Inguinal hernia,OMIM:607721,607721,0080692
1917,HP:0000483,Astigmatism,DOID:11782,astigmatism,Astigmatism,OMIM:607721,607721,0080692
1918,HP:0032152,Keratosis pilaris,C0263383,Keratosis pilaris,Keratosis pilaris,OMIM:607721,607721,0080692
1919,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:607721,607721,0080692
1920,HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,Atrial septal defect,OMIM:607721,607721,0080692
1921,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,OMIM:607721,607721,0080692
1922,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,OMIM:607721,607721,0080692
1923,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,OMIM:607721,607721,0080692
1924,HP:0001028,Hemangioma,DOID:255,hemangioma,Hemangioma,OMIM:607721,607721,0080692
1925,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,OMIM:607721,607721,0080692
1926,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,OMIM:607721,607721,0080692
1927,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,OMIM:607721,607721,0080692
1928,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,OMIM:607721,607721,0080692
1929,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,OMIM:607721,607721,0080692
1930,HP:0011974,Myelofibrosis,C0026987,Myelofibrosis,Myelofibrosis,OMIM:607721,607721,0080692
1931,HP:0011974,Myelofibrosis,DOID:4971,myelofibrosis,Myelofibrosis,OMIM:607721,607721,0080692
1932,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:607721,607721,0080692
1933,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:607721,607721,0080692
1934,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:607721,607721,0080692
1935,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:607721,607721,0080692
1936,HP:0007018,Attention deficit hyperactivity disorder,C1263846,Attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:607721,607721,0080692
1937,HP:0007018,Attention deficit hyperactivity disorder,DOID:1094,attention deficit hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:607721,607721,0080692
1938,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:607721,607721,0080692
1939,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:607721,607721,0080692
1940,HP:0012733,Macule,C0332573,Macule,Macule,OMIM:607721,607721,0080692
